id,mention,wp_title,ratio,ranking
Q84470,Francesco Sassone,Ottone Francesco d'Asburgo-Lorena,0.44,8
Q62273,Francesco Sassone,Francesco Giosea di Sassonia-Coburgo-Saalfeld,0.5483870967741935,9
Q3332879,Achille Saletti,Mélanie Calvat,0.4137931034482758,1
Q3302806,Achille Saletti,Maximin Giraud,0.2068965517241379,3
Q2291,Achille Saletti,Totò,0.1052631578947368,4
Q3778863,Achille Saletti,Guglielmo Achille Cavellini,0.5238095238095238,6
Q53010,Donatella Albini Sinistra Italiana,Marco Bellocchio,0.2,0
Q45144,Donatella Albini Sinistra Italiana,Carmine Crocco,0.2083333333333333,4
Q190148,Donatella Albini Sinistra Italiana,Renzo Piano,0.2222222222222222,8
Q2641168,Alessio Figalli,Alessio Figalli,1.0,0
Q25929361,Alessio Figalli,Guido De Philippis,0.3636363636363636,1
Q967417,Alessio Figalli,Luigi Ambrosio,0.2758620689655172,6
Q60528729,Alessio Figalli,Maria Colombo,0.1428571428571428,7
Q59590127,Ottolenghi,Beppe Ottolenghi,0.7692307692307693,1
Q3765049,Ottolenghi,Gioele Dix,0.4,2
Q3946165,Ottolenghi,Salvatore Ottolenghi (medico),0.5128205128205128,3
Q1334878,Ottolenghi,Emanuele Ottolenghi,0.6896551724137931,4
Q58415114,Ottolenghi,Carlo Ottolenghi,0.7692307692307693,5
Q4015226,Ottolenghi,Vittoria Ottolenghi,0.6896551724137931,7
Q699571,Ottolenghi,Giuseppe Ottolenghi,0.6896551724137931,9
Q3362664,Paolo Sassone Corsi,Paolo Sassone-Corsi,0.9473684210526316,0
Q704294,Paolo Sassone Corsi,Erri De Luca,0.1935483870967742,2
Q17496988,Paolo Sassone Corsi,Enzo Moscato,0.2580645161290322,3
Q64462,Paolo Sassone Corsi,Carlotta di Sassonia-Hildburghausen,0.4074074074074074,9
Q585972,Alessio D’Amato,Gigi D'Alessio,0.4827586206896552,0
Q55281902,Alessio D’Amato,Alice D'Amato,0.7142857142857143,5
Q47548693,Alessio D’Amato,Asia D'Amato,0.7407407407407407,7
Q34634434,Alessio D’Amato,Alessio Lapice,0.6206896551724138,8
Q56068,Jennifer A. Doudna,Jennifer Doudna,0.9090909090909092,0
Q17280087,Jennifer A. Doudna,Emmanuelle Charpentier,0.25,1
Q234949,Jennifer A. Doudna,David Baltimore,0.0606060606060606,6
Q319383,Jennifer A. Doudna,Martin Cooper,0.1935483870967742,9
Q16268328,Michele Dell'Orco,Michele Dell'Orco,1.0,0
Q20807338,Michele Dell'Orco,Cristian Dell'Orco,0.6285714285714286,2
Q19850596,Michele Dell'Orco,Luca Vecchi,0.1428571428571428,3
Q52419110,Michele Dell'Orco,Armando Siri,0.1379310344827586,4
Q15961960,Michele Dell'Orco,Edoardo Rixi,0.0689655172413793,6
Q3680014,Michele Dell'Orco,Claudio De Vincenti,0.2777777777777778,7
Q50359777,Michele Dell'Orco,Roberto Traversi,0.0606060606060606,8
Q106057,ICare,Yves Montand,0.1176470588235294,4
Q2908,ICare,Antoine de Saint-Exupéry,0.1379310344827586,6
Q352241,Andersson,Kennet Andersson,0.72,0
Q214582,Andersson,Benny Andersson,0.75,2
Q4935873,Andersson,Magdalena Andersson,0.6428571428571429,3
Q351934,Andersson,Daniel Andersson,0.72,4
Q703513,Andersson,Roy Andersson (regista),0.5625,5
Q234921,Andersson,Bibi Andersson,0.782608695652174,6
Q260570,Andersson,Fever Ray,0.2222222222222222,7
Q312089,Andersson,Patrik Andersson,0.72,8
Q3130555,Andersson,Janne Andersson,0.75,9
Q462125,Andrew Reese,Andrew Cunanan,0.5384615384615384,0
Q162492,Andrew Reese,Colin Firth,0.1739130434782608,6
Q2248723,Vecchione,Roberto Vecchioni,0.6153846153846154,0
Q38776898,Vecchione,Salvatore Vecchione,0.6428571428571429,2
Q3635429,Vecchione,Bartolomeo Vecchione,0.6206896551724138,3
Q3838306,Vecchione,Luca Vecchione,0.782608695652174,5
Q447687,Ascolteremo,Yochanan ben Nuri,0.2142857142857142,2
Q2895923,Ascolteremo,Beniamino Joppolo,0.2142857142857142,3
Q215833,Ascolteremo,Abraham Joshua Heschel,0.2424242424242424,5
Q3371179,Ascolteremo,Polemarco (filosofo),0.2580645161290322,6
Q47154,Caro Collega,Tito Lucrezio Caro,0.2666666666666666,0
Q60028,Caro Collega,Gottlob Frege,0.24,4
Q286867,Caro Collega,Girolamo Curti,0.3076923076923077,6
Q21208270,Caro Collega,David Grieco,0.25,7
Q451791,Caro Collega,Giorgia Meloni,0.1538461538461538,8
Q289739,Caro Collega,Étienne Gilson,0.0769230769230769,9
Q241154,Neri Ivo,Francesca Neri,0.3636363636363636,0
Q13100765,Neri Ivo,Franco Mari,0.2105263157894736,1
Q2704786,Neri Ivo,Herbert Ballerina,0.24,3
Q921998,Neri Ivo,Maccio Capatonda,0.25,6
Q2641063,Neri Ivo,Alessandro Benvenuti,0.2142857142857142,9
Q3827806,Paolo Mancinelli,Laura Mancinelli,0.75,0
Q13482386,Paolo Mancinelli,Valeria Mancinelli,0.7647058823529411,1
Q2754918,Paolo Mancinelli,Luigi Mancinelli,0.6875,2
Q982519,Paolo Mancinelli,Carmelo Bene,0.4285714285714285,5
Q428937,Paolo Mancinelli,Paolo Mieli,0.8148148148148148,6
Q489501,Paolo Mancinelli,Graziano Mancinelli,0.7428571428571429,7
Q466048,Paolo Mancinelli,Francesca da Rimini,0.3428571428571428,9
Q1313474,Bullo,Gianfranco Bullo,0.4761904761904761,2
Q3982501,Bullo,Ted Bullo,0.7142857142857143,4
Q3876462,Bullo,Nicole Bullo,0.5882352941176471,7
Q1148719,Bredamenarini,Luigi de Magistris,0.2580645161290322,2
Q9200,paolo,Paolo di Tarso,0.4210526315789473,1
Q3893989,paolo,Paolo Di Paolo,0.4210526315789473,2
Q3894159,paolo,Paolo Kessisoglu,0.3809523809523809,4
Q3894434,paolo,Paolo Rossi (attore),0.32,6
Q16975,paolo,Papa Paolo VI,0.5555555555555556,9
Q2256250,Don Luigi Ciotti,Luigi Ciotti,0.8571428571428571,0
Q3904894,Don Luigi Ciotti,Pif (conduttore televisivo),0.2790697674418604,3
Q50145327,Don Luigi Ciotti,Davide Banzato,0.1333333333333333,4
Q3829204,Don Luigi Ciotti,Lea Garofalo,0.1428571428571428,8
Q466724,Don Luigi Ciotti,Rita Atria,0.1538461538461538,9
Q64686767,Paolo Truzzu,Paolo Truzzu,1.0,0
Q45359418,Paolo Truzzu,Gaetano Manfredi,0.2857142857142857,1
Q15976266,Paolo Truzzu,Dario Nardella,0.3076923076923077,2
Q17146774,Paolo Truzzu,Giuseppe Sala (politico),0.2222222222222222,3
Q17490240,Paolo Truzzu,Luigi Brugnaro,0.2307692307692307,6
Q948169,Paolo Truzzu,Roberto Gualtieri,0.2758620689655172,7
Q3610486,Raffaele Iozzino,Alessio Casimirri,0.2424242424242424,4
Q3885553,Raffaele Iozzino,Oreste Leonardi,0.3225806451612903,6
Q3924131,Raffaele Iozzino,Prospero Gallinari,0.2352941176470588,9
Q3610115,Economista Ecologico,Alessandro Marangoni (economista),0.3396226415094339,3
Q1385073,Economista Ecologico,Herman Daly,0.1935483870967742,4
Q1999236,Economista Ecologico,Joan Martinez Alier,0.3076923076923077,7
Q3052772,Economista Ecologico,Emmanuel Macron,0.2285714285714285,9
Q2050319,Tira,Paolo Bonolis,0.1176470588235294,5
Q237084,Tira,Olia Tira,0.6153846153846154,8
Q101109125,Cmq,Cmqmartina,0.4615384615384615,1
Q3357487,Cmq,Osvaldo Farrés,0.0,3
Q2859469,Presidente Laera,Araldo di Crollalanza,0.1081081081081081,1
Q3832043,Presidente Laera,Lidia Menapace,0.3333333333333333,4
Q3608179,Presidente Laera,Alberto Calza Bini,0.1764705882352941,5
Q3964775,Sonia Viale,Sonia Viale,1.0,0
Q3619638,Sonia Viale,Antonio Gentile,0.5384615384615384,5
Q3659258,Sonia Viale,Carlo De Stefano,0.1481481481481481,6
Q63869614,Indivina,Paolino di Giovanni,0.3703703703703703,6
Q3838283,Luca Serianni,Luca Serianni,1.0,0
Q659163,Giorgetti,Giancarlo Giorgetti,0.6428571428571429,0
Q3608341,Giorgetti,Alberto Giorgetti,0.6923076923076923,1
Q316565,Giorgetti,Giorgetto Giugiaro,0.6666666666666666,3
Q3939955,Giorgetti,Rodolfo Giorgetti,0.6923076923076923,4
Q614563,Giorgetti,Alex Giorgetti,0.782608695652174,5
Q3874473,Giorgetti,Nello Giorgetti,0.75,6
Q28540485,Giorgetti,Ferdinando Giorgetti,0.6206896551724138,7
Q2084496,Giorgetti,Edoardo Giorgetti,0.6923076923076923,8
Q5565424,Giorgetti,Giuseppe Giorgetti,0.6666666666666666,9
Q3903779,Pietro Cerullo,Pietro Cerullo,1.0,0
Q3851109,Pietro Cerullo,Massimo Anderson,0.4,7
Q3742891,Pietro Cerullo,Fernando Cerulli,0.6666666666666666,8
Q3771654,Enrico Leoni,Giuseppe Zeno,0.16,1
Q38370,Enrico Leoni,Enrico VIII d'Inghilterra,0.4324324324324324,2
Q139325,Enrico Leoni,Zach Galifianakis,0.1379310344827586,6
Q2159531,Enrico Leoni,Roberto Leoni,0.64,8
Q3830278,Fabio Tavelli,Leo Turrini,0.3333333333333333,1
Q3622505,Fabio Tavelli,Ariadna Romero,0.2222222222222222,3
Q44420,Fabio Tavelli,Giovanni Trapattoni,0.375,7
Q469068,Pier Ezio Ghezzi,Luigi Tenco,0.2222222222222222,1
Q185007,Pier Ezio Ghezzi,Rita Levi-Montalcini,0.2777777777777778,4
Q507595,Vendola,Nichi Vendola,0.7,0
Q16582388,Vendola,Nicola Fratoianni,0.25,3
Q61450515,Vendola,Luigi Marattin,0.0952380952380952,7
Q3666978,Vendola,Checco Zalone,0.2,8
Q14905131,Vendola,Dario Stefano,0.3,9
Q3768253,Giovanni Toti,Giovanni Toti,1.0,0
Q3848644,Giovanni Toti,Mario Giordano,0.4444444444444444,3
Q3757091,Giovanni Toti,Gaetano Quagliariello,0.2941176470588235,4
Q3962032,Giovanni Toti,Siria Magri,0.25,5
Q3769505,Bollati,Giulio Bollati,0.6666666666666666,3
Q15814112,Bollati,Benito Bollati,0.6666666666666666,4
Q1113816,Bollati,Riccardo Bollati,0.6086956521739131,5
Q3783189,Bollati,Hans Tuzzi,0.2352941176470588,7
Q937,Bollati,Albert Einstein,0.2727272727272727,8
Q3741635,Bollati,Federico Bollati,0.6086956521739131,9
Q6700137,Teresa ❤️,Luigi Sepe,0.2105263157894736,0
Q81738081,💖,Sesto Quatrini,0.0,2
Q2261702,D’Ubaldo,Marie Claire D'Ubaldo,0.4827586206896552,1
Q3838841,D’Ubaldo,Lucio D'Ubaldo,0.6363636363636364,2
Q4002452,D’Ubaldo,Ubaldo Lay,0.6666666666666666,3
Q4002462,D’Ubaldo,Ubaldo Pantani,0.5454545454545454,4
Q200933,D’Ubaldo,Ubaldo Righetti,0.5217391304347826,5
Q504929,D’Ubaldo,Baldo degli Ubaldi,0.3846153846153846,7
Q222974,D’Ubaldo,Lola Ponce,0.2222222222222222,8
Q3850550,D’Ubaldo,Marzia Ubaldi,0.4761904761904761,9
Q3609133,Aldo Bonomi,Aldo Bonomo,0.9090909090909092,0
Q3893797,Aldo Bonomi,Paolo Bonomi,0.782608695652174,3
Q3734297,Aldo Bonomi,Eugenio Borgna,0.4,4
Q64729766,Aldo Bonomi,Pierfrancesco Majorino,0.303030303030303,5
Q16262741,Aldo Bonomi,Antonino Zaniboni,0.4285714285714285,7
Q447895,Aldo Bonomi,Giovanna Melandri,0.2142857142857142,8
Q3108024,Aldo Bonomi,Giuseppe De Rita,0.1481481481481481,9
Q1319208,Beccalossi,Evaristo Beccalossi,0.6896551724137931,0
Q4015704,Beccalossi,Viviana Beccalossi,0.7142857142857143,1
Q42931225,Beccalossi,Cesare Beccalossi,0.7407407407407407,6
Q707173,Beccalossi,Nicola Ventola,0.1666666666666666,8
Q376016,Sofri,Adriano Sofri,0.5555555555555556,0
Q3838282,Sofri,Luca Sofri,0.6666666666666666,1
Q16559218,Sofri,Gianni Sofri,0.5882352941176471,5
Q1055321,Sofri,Lucia Annunziata,0.0952380952380952,6
Q3765675,Sofri,Giorgio Pietrostefani,0.2307692307692307,9
Q3768253,Giovanni toti,Giovanni Toti,0.9230769230769232,0
Q3848644,Giovanni toti,Mario Giordano,0.4444444444444444,3
Q3757091,Giovanni toti,Gaetano Quagliariello,0.2941176470588235,4
Q3962032,Giovanni toti,Siria Magri,0.25,5
Q2426702,Sgarbi,Vittorio Sgarbi,0.5714285714285714,0
Q16268759,Sgarbi,Elisabetta Sgarbi,0.5217391304347826,1
Q87401147,Sgarbi,Giuseppe Sgarbi,0.5714285714285714,2
Q38541149,Sgarbi,Filippo Sgarbi,0.6,6
Q2714081,Sgarbi,Abdon Sgarbi,0.6666666666666666,7
Q2831832,Sgarbi,Alberto Sgarbi,0.6,9
Q1993073,Ninni...,Ninni Bruschetta,0.4166666666666667,0
Q599187,Ninni...,Ninni Cassarà,0.4761904761904761,1
Q3767823,Ninni...,Giovanni Ninni,0.4545454545454545,2
Q3877136,Ninni...,Ninni Carucci,0.4761904761904761,3
Q3877138,Ninni...,Ninni Maina,0.5263157894736842,4
Q3852645,Ninni...,Maurizio Marchetti,0.1538461538461538,7
Q3938573,Ninni...,Roberto Antiochia,0.16,8
Q11884556,Ninni...,Ninni Poijärvi,0.4545454545454545,9
Q52419251,Candidata Sindaco,Augusta Montaruli,0.2352941176470588,1
Q3972686,Candidata Sindaco,Johnson Righeira,0.0606060606060606,3
Q15976266,Candidata Sindaco,Dario Nardella,0.1935483870967742,4
Q17146774,Candidata Sindaco,Giuseppe Sala (politico),0.2926829268292683,6
Q3847269,Candidata Sindaco,Maria Fida Moro,0.375,7
Q17490240,Candidata Sindaco,Luigi Brugnaro,0.1290322580645161,8
Q4018069,Candidata Sindaco,Wanda Ferro,0.4285714285714285,9
Q60442629,Sindaco Brignolo,Fabrizio Brignolo,0.6666666666666666,0
Q3765476,Sindaco Brignolo,Giorgio Galvagno,0.375,3
Q1061644,Sindaco Brignolo,Giacomo Maria Brignole,0.631578947368421,5
Q32171554,Sindaco Brignolo,Maurizio Rasero,0.3225806451612903,6
Q3770132,Sindaco Brignolo,Giuseppe Bocca,0.2666666666666666,7
Q1113436,Sindaco Brignolo,Antonio Brignole Sale,0.5405405405405406,8
Q3438076,Rod Dreher,Rod Dreher,1.0,0
Q234207,Rod Dreher,Natasha Lyonne,0.1666666666666666,2
Q311697,Rod Dreher,Pim Fortuyn,0.1904761904761904,4
Q236266,Rod Dreher,Bat Ye'or,0.2105263157894736,5
Q34252497,Laura D’Aprile”Centri,Laura Mattarella,0.4324324324324324,0
Q170697,Laura D’Aprile”Centri,Laura Pausini,0.5294117647058824,1
Q239404,Laura D’Aprile”Centri,Laura Antonelli,0.5555555555555556,2
Q3827834,Laura D’Aprile”Centri,Laura Ravetto,0.4705882352941176,5
Q285431,Laura D’Aprile”Centri,Laura Betti,0.4375,6
Q3827737,Laura D’Aprile”Centri,Laura Boldrini,0.5714285714285714,7
Q4000158,Vicenda,Tuccia,0.3076923076923077,9
Q119588,ciao Umberto,Umberto Smaila,0.5384615384615384,0
Q365060,ciao Umberto,Umberto Tozzi,0.56,1
Q47832,ciao Umberto,Umberto Bossi,0.56,3
Q4003485,ciao Umberto,Umberto Sardella,0.5,4
Q4003342,ciao Umberto,Umberto Broccoli,0.5,7
Q723973,Bernabè,Franco Bernabè,0.6666666666666666,0
Q378756,Bernabè,Bernabò Visconti,0.5217391304347826,1
Q16268183,Bernabè,Andrea Bernabè,0.6666666666666666,2
Q62572790,Bernabè,Andrea Bernabè (circense),0.4375,4
Q3638653,Bernabè,Bernabé Martí,0.6,7
Q109120803,Bernabè,Annamaria Bernabè,0.5833333333333334,8
Q961874,Bernabè,Bernabé Ferreyra,0.5217391304347826,9
Q34413,Benazir Bhutto,Benazir Bhutto,1.0,0
Q131355,Benazir Bhutto,Zulfiqar Ali Bhutto,0.5454545454545454,1
Q244338,Benazir Bhutto,Bilawal Bhutto Zardari,0.5,3
Q32732,Benazir Bhutto,Malala Yousafzai,0.2,9
Q56226,Kim Jong,Kim Jong-un,0.8421052631578947,0
Q10665,Kim Jong,Kim Jong-il,0.8421052631578947,1
Q317824,Kim Jong,Kim Jong-nam,0.8,2
Q4330912,Kim Jong,Kim Yo-jong,0.7368421052631579,3
Q484484,Kim Jong,Kim Jong-hyun (cantante),0.5,4
Q385795,Kim Jong,Kim Jong-chul,0.7619047619047619,5
Q41117,Kim Jong,Kim Il-sung,0.631578947368421,6
Q463949,Kim Jong,Kim Jong-suk,0.8,8
Q50357218,Toni Iwobi,Toni Iwobi,1.0,0
Q52419241,Toni Iwobi,Alex Bazzaro,0.0909090909090909,5
Q733392,Filippo Turati,Filippo Turati,1.0,0
Q446151,Filippo Turati,Anna Kuliscioff,0.2068965517241379,4
Q1233,Filippo Turati,Sandro Pertini,0.3571428571428571,5
Q267304,Filippo Turati,Giacomo Matteotti,0.3870967741935484,6
Q297190,Filippo Turati,Giovanni Giolitti,0.3225806451612903,8
Q313807,Copertina,Giuseppe da Copertino,0.5333333333333333,4
Q3721759,Copertina,Elenoire Casalegno,0.1481481481481481,7
Q15622352,Presidente Pigliaru,Francesco Pigliaru,0.6486486486486487,0
Q1447606,Presidente Pigliaru,Antonio Pigliaru,0.6285714285714286,1
Q167404,Presidente Pigliaru,Renato Soru,0.4,5
Q52419169,Presidente Pigliaru,Christian Solinas,0.4444444444444444,8
Q94325725,Presidente Pigliaru,Grazia Dore,0.1333333333333333,9
Q14539982,Marco Renna,Agostino Renna,0.56,1
Q3846072,Marco Renna,Marco Di Lauro,0.56,7
Q316709,Marco Renna,Steve Coogan,0.1739130434782608,8
Q434907,Loredana Bertè,Loredana Bertè,1.0,0
Q237446,Loredana Bertè,Mia Martini,0.32,1
Q3847306,Maria Grazia Cutuli,Maria Grazia Cutuli,1.0,0
Q3766213,Maria Grazia Cutuli,Giovanna Botteri,0.1714285714285714,2
Q3860829,Maria Grazia Cutuli,Monica Maggioni,0.2352941176470588,3
Q3847232,Maria Grazia Cutuli,Maria Cuffaro,0.5,4
Q729701,Maria Grazia Cutuli,Furio Colombo,0.3125,5
Q1383336,Maria Grazia Cutuli,Fabrizio Gatti,0.4242424242424242,6
Q3680166,Maria Grazia Cutuli,Claudio Pagliara,0.1714285714285714,7
Q3993058,Maria Grazia Cutuli,Toni Capuozzo,0.25,8
Q183813,Caso Giustino,Giustino II,0.6666666666666666,0
Q1044758,Caso Giustino,Giustino Durano,0.5714285714285714,1
Q3771725,Caso Giustino,Giustino Fortunato,0.5161290322580645,4
Q93237279,Caso Giustino,Giustino Farnedi,0.5517241379310345,8
Q223134,Caso Giustino,Olimpiade d'Epiro,0.1333333333333333,9
Q22069480,Francesca Mele,Francesco Mele,0.9285714285714286,0
Q55281780,Francesca Mele,Liliana Mele,0.6153846153846154,3
Q3071879,Francesca Mele,Filippo Caracciolo,0.375,7
Q2268126,Francesca Mele,Edoardo Agnelli (1954),0.2222222222222222,9
Q666504,Giuliano Pisapia,Giuliano Pisapia,1.0,0
Q3762619,Giuliano Pisapia,Gian Domenico Pisapia,0.7027027027027027,1
Q17146774,Giuliano Pisapia,Giuseppe Sala (politico),0.3,2
Q239024,Giuliano Pisapia,Letizia Moratti,0.3225806451612903,3
Q164791,Giuliano Pisapia,Carlo Giuliani,0.5333333333333333,4
Q3769404,Giuliano Pisapia,Giuliano Palma,0.8,5
Q64729766,Giuliano Pisapia,Pierfrancesco Majorino,0.3157894736842105,6
Q3858026,Giuliano Pisapia,Milly Moratti,0.2068965517241379,8
Q183240,Lucia,Santa Lucia,0.625,0
Q3741984,Lucia,Fedez,0.0,7
Q193555,Dario Buscema,Brendan Fraser,0.2962962962962963,1
Q19403273,Dario Buscema,Diana Del Bufalo,0.4137931034482758,4
Q2245540,Dario Buscema,Eva Robin's,0.25,6
Q188772,Dario Buscema,Willem Dafoe,0.32,8
Q178552,Dario Buscema,Mickey Rourke,0.1538461538461538,9
Q15622352,Pigliaru,Francesco Pigliaru,0.6153846153846154,0
Q1447606,Pigliaru,Antonio Pigliaru,0.6666666666666666,1
Q61666799,Pigliaru,Giulia Caminito,0.3478260869565217,9
Q2315791,Mouhamed,Saer Sene,0.2352941176470588,2
Q16559905,Mouhamed,Giovanni De Carolis,0.2222222222222222,4
Q472772,Baracche,Francesco Baracca,0.48,0
Q748116,Baracche,Raffaella Baracchi,0.5384615384615384,2
Q3956016,Baracche,Sergio Baracco,0.5454545454545454,6
Q1060314,PNRR,Raffaele Fitto,0.1111111111111111,3
Q45359418,PNRR,Gaetano Manfredi,0.0,9
Q168441,Irene,Irène Némirovsky,0.3809523809523809,6
Q7504,Irene,Irène Joliot-Curie,0.3478260869565217,8
Q1113992,Tina Anselmi,Tina Anselmi,1.0,0
Q551521,Tina Anselmi,Licio Gelli,0.4347826086956521,4
Q17364588,Tina Anselmi,Giulio Grassini,0.2222222222222222,6
Q17416021,Tina Anselmi,Giuseppe Santovito,0.2666666666666666,9
Q1371880,Detassazione,Ettore Gotti Tedeschi,0.2424242424242424,1
Q10389770,Vedrete,Vera Gemma,0.4705882352941176,0
Q3713704,Vedrete,Donatella Moretti,0.3333333333333333,8
Q16268684,Nicola Quondamatteo,Gianni Quondamatteo,0.7894736842105263,1
Q16525358,Bonafede,Alfonso Bonafede,0.6666666666666666,0
Q2215674,Bonafede,Salvatore Bonafede,0.6153846153846154,1
Q736402,Bonafede,Matteo Messina Denaro,0.2758620689655172,3
Q3080911,Bonafede,Francesco Bonafede,0.6153846153846154,4
Q3860814,Bonafede,Monica Bonafede,0.6956521739130435,5
Q55474304,Bonafede,Giacomo Bonafede Oddo,0.5517241379310345,7
Q3875836,Bonafede,Niccolò Bonafede,0.6666666666666666,8
Q55455539,Bonafede,Francesco Bonafede Oddo,0.5161290322580645,9
Q600191,Cardinale Matteo,Matteo Maria Zuppi,0.3529411764705882,0
Q989847,Cardinale Matteo,Mario Mattei (cardinale),0.4,3
Q601992,Cardinale Matteo,Alessandro Mattei,0.4848484848484848,4
Q1894225,Cardinale Matteo,Matteo Rubeo Orsini,0.3428571428571428,6
Q3355153,Cardinale Matteo,Orazio Mattei (cardinale),0.3902439024390244,8
Q574058,Cardinale Matteo,Pietro Parolin,0.2666666666666666,9
Q502,Stendhal,Stendhal,1.0,0
Q3769747,Stendhal,Giulio Perticari,0.1666666666666666,7
Q291915,Stendhal,Sandra Milo,0.5263157894736842,8
Q10389770,Stendhal,Vera Gemma,0.2222222222222222,9
Q379690,Davide Rebellin,Davide Rebellin,1.0,0
Q191107,Santa Chiara,Chiara d'Assisi,0.4444444444444444,0
Q181715,Alessandro Bellière,Teresa di Lisieux,0.2222222222222222,0
Q18516418,Silvana Sciarra,Silvana Sciarra,1.0,0
Q18325706,Silvana Sciarra,Daria de Pretis,0.2666666666666666,4
Q15273970,Silvana Sciarra,Nicolò Zanon,0.2962962962962963,5
Q3847090,Silvana Sciarra,Maria Alessandra Sandulli,0.4,8
Q3856065,Massimo Miani,Miani (cantante),0.3448275862068966,0
Q451914,Massimo Miani,Girolamo Emiliani,0.5333333333333333,1
Q217389,Massimo Miani,Valon Behrami,0.1538461538461538,6
Q216478,Svevo,Italo Svevo,0.625,0
Q18565782,Carlo GhiozziCarlo Ghiozzi - Consigliere,Giovanni Spezia,0.2181818181818181,0
Q6279,Biden,Joe Biden,0.7142857142857143,0
Q813332,Biden,Beau Biden,0.6666666666666666,1
Q235349,Biden,Jill Biden,0.6666666666666666,2
Q5944264,Biden,Hunter Biden,0.5882352941176471,4
Q97588420,Biden,Ashley Biden,0.5882352941176471,5
Q19285477,Biden,Neilia Hunter Biden,0.4166666666666667,9
Q168691,Luigi Maria Vignali,Vittorio Emanuele II di Savoia,0.2448979591836734,3
Q956093,Luigi Maria Vignali,Jacopo Vignali,0.5454545454545454,4
Q242865,Luigi Maria Vignali,Maria Teresa di Savoia (1803-1879),0.3396226415094339,5
Q696779,Luigi Maria Vignali,Federico Callori di Vignale,0.4782608695652174,6
Q15768223,Padoan,Pier Carlo Padoan,0.5217391304347826,0
Q3735138,Padoan,Eva Padoan,0.75,1
Q3762929,Padoan,Giancarlo Padoan,0.5454545454545454,2
Q3765643,Padoan,Giorgio Padoan,0.6,3
Q3701811,Padoan,Daniela Padoan,0.6,5
Q3767855,Padoan,Giovanni Padoan,0.5714285714285714,6
Q3763600,Padoan,Gianni Padoan,0.631578947368421,7
Q18755530,Padoan,Luciano Padoan,0.6,8
Q395635,Chigi,Agostino Chigi,0.5263157894736842,3
Q127254,Chigi,Papa Alessandro VII,0.0,4
Q56323750,Cerchiai,Fabio Cerchiai,0.7272727272727273,0
Q215305,Giulio Romano,Giulio Romano,1.0,0
Q1048,Giulio Romano,Gaio Giulio Cesare,0.5161290322580645,1
Q191039,Giulio Romano,Germanico Giulio Cesare,0.4444444444444444,4
Q1405,Giulio Romano,Augusto,0.2,5
Q1407,Giulio Romano,Tiberio,0.3,6
Q55281558,Simona Pergreffi...,Simona Pergreffi,0.9142857142857144,0
Q3751518,Piersanti,Franco Piersanti,0.72,1
Q3680185,Piersanti,Claudio Piersanti,0.6923076923076923,2
Q3105953,Piersanti,Gilda Piersanti,0.75,4
Q4003460,Piersanti,Umberto Piersanti,0.6923076923076923,5
Q107594957,Piersanti,Gianluca Piersanti,0.6666666666666666,7
Q3956186,Piersanti,Sergio Mattarella,0.3076923076923077,9
Q3697462,Ciao Pablito,Cristiano Malgioglio,0.5625,0
Q319547,Ciao Pablito,Walter Veltroni,0.074074074074074,1
Q466836,POLITICIAN]/Gentiloni,Rosy Bindi,0.1290322580645161,0
Q14928120,Mino Borraccino,Ernesto Abaterusso,0.2424242424242424,0
Q7606405,Mino Borraccino,Stefano Antonio Morcelli,0.358974358974359,1
Q3955848,Sylva,Serena Dandini,0.2105263157894736,1
Q504393,Sylva,Tony Sylva,0.6666666666666666,3
Q107378982,Sylva,Guido Sylva,0.625,4
Q6760818,Sylva,Marguerite Sylva,0.4761904761904761,5
Q57629,Sylva,Elisabetta di Wied,0.1739130434782608,6
Q80760,Sylva,Buddy DeSylva,0.5555555555555556,8
Q15273217,Pawel,Paweł Dawidowicz,0.3809523809523809,1
Q1377022,Pawel,Paweł Pawlikowski,0.4545454545454545,2
Q270149,Pawel,Paul Wesley,0.5,3
Q653658,Pawel,Juliusz Paweł Schauder,0.2962962962962963,4
Q17386106,Pawel,Paweł Jaroszyński,0.3636363636363636,5
Q3373190,Pawel,Paweł Deląg,0.625,6
Q55390,Pawel,Paweł Kukiz,0.5,7
Q55063679,Pawel,Paweł Pogorzelski,0.4545454545454545,8
Q318309,Enrico Bassani,Giorgio Bassani,0.7586206896551724,0
Q64031571,Enrico Bassani,Enrico Bassano,0.9285714285714286,1
Q100268274,Enrico Bassani,Jenny Bassani,0.6666666666666666,3
Q3617680,Enrico Bassani,Anna Campori,0.2307692307692307,4
Q674957,Enrico Bassani,Enrico Letta,0.6153846153846154,5
Q697274,Enrico Bassani,Salvo Randone,0.2962962962962963,6
Q4002860,Enrico Bassani,Ugo Pagliai,0.4,7
Q3725842,Enrico Bassani,Enrico Ianniello,0.6666666666666666,8
Q3610006,Enrico Bassani,Alessandro Fersen,0.2580645161290322,9
Q294460,Mario Draghi?,Mario Draghi,0.96,0
Q484605,Mario Draghi?,Christine Lagarde,0.1333333333333333,3
Q53844829,Mario Draghi?,Giuseppe Conte,0.1481481481481481,6
Q1412573,Mario Draghi?,Marta Cartabia,0.3703703703703703,7
Q3847350,Maria Latella,Maria Latella,1.0,0
Q268099,Maria Latella,Veronica Lario,0.4444444444444444,2
Q1050695,Maria Latella,Caterina Guzzanti,0.2666666666666666,3
