id,mention,wp_title,ratio,ranking
Q213887,Pat,Pat Metheny,0.42857142857142855,1
Q335762,Pat,Pat Riley,0.5,2
Q298799,Pat,Pat Morita,0.46153846153846156,3
Q353973,Pat,Pat Smear,0.5,4
Q235252,Pat,Pat Benatar,0.42857142857142855,5
Q173631,Pat,Pat Fry,0.6,6
Q450746,Pat,Pat Garrett,0.42857142857142855,7
Q1397912,Pat,Fat Pat,0.6,8
Q1744,madonna,Madonna (cantante),0.48,1
Q345,madonna,Maria (madre di Gesù),0.21428571428571427,6
Q172780,Marc Gene,Marc Gené,0.8888888888888888,0
Q645988,Marc Gene,Jordi Gené,0.5263157894736842,1
Q3659934,Marc Gene,Carlo Vanzini,0.36363636363636365,3
Q150943,Marc Gene,Gene Hackman,0.38095238095238093,6
Q672698,Bigon,Alberto Bigon,0.5555555555555556,0
Q1444820,Bigon,Riccardo Bigon,0.5263157894736842,1
Q575301,Bigon,Bruno Bigoni,0.5882352941176471,4
Q51575,Huston,John Huston,0.7058823529411765,0
Q190998,Huston,Anjelica Huston,0.5714285714285714,1
Q1190693,Huston,Jack Huston,0.7058823529411765,2
Q357762,Huston,Danny Huston,0.6666666666666666,3
Q162621,Huston,Walter Huston,0.631578947368421,5
Q236839,Informando,Natalie Dormer,0.25,0
Q3639334,Informando,Biagio Conte (missionario),0.2222222222222222,8
Q11192,kimi raikkonen,Kimi Räikkönen,0.7142857142857143,0
Q169814,Valentino,Valentino Rossi,0.75,1
Q4013793,Valentino,Viola Valentino,0.75,3
Q379664,Valentino,Valentino (stilista),0.6206896551724138,4
Q187998,Valentino,Cesare Borgia,0.2727272727272727,5
Q4007770,Valentino,Valentino Valentini,0.6428571428571429,7
Q60032834,Direi,Livio Cori,0.4,0
Q712860,Direi,Chris Martin,0.35294117647058826,1
Q3894483,Direi,Paolo Sollier,0.2222222222222222,6
Q157155,Direi,Ernest Renan,0.23529411764705882,7
Q15402318,Direi,Davide Serra,0.35294117647058826,8
Q303,Direi,Elvis Presley,0.3333333333333333,9
Q72296,FARE DETENZIONE PER LEGITTIMA,Maschera di Ferro,0.043478260869565216,4
Q80823,FARE DETENZIONE PER LEGITTIMA,Anna Bolena,0.1,7
Q1060134,Vespa,Bruno Vespa,0.625,1
Q14045,rights mimì,Moby,0.0,1
Q11116,rights mimì,Ruth Bader Ginsburg,0.2,3
Q2686633,rights mimì,DeObia Oparei,0.16666666666666666,4
Q1744,rights mimì,Madonna (cantante),0.06896551724137931,5
Q48770,Morata,Álvaro Morata,0.631578947368421,0
Q248432,Morata,Ursula Micaela Morata,0.4444444444444444,2
Q272798,Morata,Olimpia Morata,0.6,3
Q18812154,Morata,Didier Morata,0.631578947368421,5
Q18812155,Morata,Stéphane Morata,0.5714285714285714,6
Q85786276,Morata,Morato (calciatore 2001),0.4,7
Q509374,Morata,Juan Cuadrado,0.21052631578947367,8
Q50600,Morata,Carlos Tévez,0.1111111111111111,9
Q1756086,Insigne,Lorenzo Insigne,0.6363636363636364,0
Q861549,Insigne,Roberto Insigne,0.6363636363636364,1
Q7599020,Insigne,Stanislav Lobotka,0.16666666666666666,8
Q450675,PapaFrancesco,Papa Francesco,0.9629629629629629,0
Q2494,PapaFrancesco,Papa Benedetto XVI,0.45161290322580644,1
Q676555,PapaFrancesco,Francesco d'Assisi,0.5806451612903226,2
Q37278,PapaFrancesco,Papa Giovanni Paolo I,0.4117647058823529,5
Q16975,PapaFrancesco,Papa Paolo VI,0.46153846153846156,7
Q23873,PapaFrancesco,Papa Giovanni XXIII,0.375,8
Q947215,PapaFrancesco,Carlo Maria Viganò,0.3225806451612903,9
Q44980,alex,Alex Ferguson,0.35294117647058826,2
Q3610626,alex,Alex Baroni,0.4,3
Q173188,alex,Alex Zanardi,0.375,4
Q21622039,alex,Alex Meret,0.42857142857142855,6
Q295592,alex,Alex Pettyfer,0.35294117647058826,7
Q621480,alex,Alex Britti,0.4,8
Q15830947,Continuamo,Carlos Alberto Carvalho da Silva Júnior,0.20408163265306123,3
Q6298327,Continuamo,João Pedro Almeida Machado,0.2222222222222222,4
Q4025080,Continuamo,Zíbia Gasparetto,0.07692307692307693,5
Q320025,Zio Zuma,Brian Grazer,0.3,0
Q460198,Zio Zuma,Ignacio Zuloaga,0.5217391304347826,1
Q367825,Zio Zuma,Salman dell'Arabia Saudita,0.11764705882352941,3
Q292453,Zio Zuma,Delta Burke,0.21052631578947367,4
Q2801455,Zio Zuma,Charles B. Pierce,0.08,6
Q319547,Brunetta voto Adinolfi,Walter Veltroni,0.16216216216216217,0
Q11860,Brunetta voto Adinolfi,Silvio Berlusconi,0.20512820512820512,1
Q32500,Carlo,Carlo V d'Asburgo,0.45454545454545453,1
Q36234,Carlo,Carlo III di Spagna,0.4166666666666667,2
Q203829,Carlo,Carlo I d'Angiò,0.5,5
Q150665,Carlo,Carlo VI d'Asburgo,0.43478260869565216,6
Q1042085,Carlo,Carlo Di Carlo,0.5263157894736842,7
Q174614,Carlo,Carlo Ancelotti,0.5,8
Q3044,Carlo,Carlo Magno,0.625,9
Q121655,Carmen Miranda,Carmen Miranda,1.0,0
Q2550245,Carmen Miranda,Aurora Miranda,0.6428571428571429,1
Q443585,Carmen Miranda,Cesar Romero,0.46153846153846156,8
Q26876,taylor swift,Taylor Swift,0.8333333333333334,0
Q3609915,Cecchi Paone,Alessandro Cecchi Paone,0.6857142857142857,0
Q632318,Cecchi Paone,Nando Paone,0.5217391304347826,2
Q3701884,Cecchi Paone,Daniele Bossari,0.14814814814814814,7
Q193236,D’Annunzio,Gabriele D'Annunzio,0.6206896551724138,0
Q3756786,D’Annunzio,Gabriellino D'Annunzio,0.5625,1
Q63526469,D’Annunzio,Mario D'Annunzio,0.6923076923076923,2
Q16619082,D’Annunzio,Ugo Veniero D'Annunzio,0.5625,5
Q50025,Rindou,Haruka Tomatsu,0.2,0
Q5284,Bill Gates,Bill Gates,1.0,0
Q463877,Bill Gates,Melinda Gates,0.6086956521739131,2
Q19837,Bill Gates,Steve Jobs,0.3,7
Q3063990,Preferisco,Fabrizia Sacchi,0.24,5
Q3749380,Preferisco,Francesca Chillemi,0.2857142857142857,8
Q2642828,tuiter,Alberto Fernández (politico),0.17647058823529413,0
Q1753774,tuiter,Mariana Seligmann,0.17391304347826086,2
Q185489,Simo,Simo Häyhä,0.5714285714285714,0
Q1987467,Simo,Simo Aalto,0.5714285714285714,5
Q86360415,Simo,Francesca Manzini,0.09523809523809523,7
Q2404090,Simo,Simo Parpola,0.5,8
Q3717459,Ero,ERO (artista),0.25,5
Q3732431,Ero,Ero Rossi,0.5,6
Q201656,Nick,Nick Jonas,0.5714285714285714,2
Q958683,Nick,Nick Kamen,0.5714285714285714,3
Q192668,Nick,Nick Cave,0.6153846153846154,4
Q1985488,Nick,Nick Offerman,0.47058823529411764,5
Q211588,Nick,Nick Drake,0.5714285714285714,6
Q192936,Nick,Nick Mason,0.5714285714285714,7
Q3720084,Nick,Nick Kyrgios,0.5,9
Q11860,Ok Silvio,Silvio Berlusconi,0.46153846153846156,2
Q3960953,Ok Silvio,Silvio Spaccesi,0.5,4
Q451791,Ok Silvio,Giorgia Meloni,0.17391304347826086,8
Q3609685,mery,Alessandra Di Sanzo,0.17391304347826086,1
Q3993308,mery,Tony Sperandeo,0.2222222222222222,4
Q3611416,mery,Alfredo Li Bassi,0.1,5
Q3607163,mery,Ainett Stephens,0.10526315789473684,8
Q3938942,mery,Roberto Mariano,0.21052631578947367,9
Q535000,Annate,François Annat,0.5,3
Q15673000,savic,Sergej Milinković-Savić,0.21428571428571427,0
Q17517223,savic,Vanja Milinković-Savić,0.2222222222222222,1
Q219884,savic,Stefan Savić,0.35294117647058826,2
Q2732682,savic,Dejan Savić,0.375,3
Q2292016,savic,Zoran Savić,0.375,5
Q2097326,savic,Vujadin Savić,0.3333333333333333,6
Q6861607,savic,Milunka Savić,0.3333333333333333,7
Q232120,angela,Angela Bassett,0.5,1
Q206856,angela,Angela Lansbury,0.47619047619047616,2
Q2755833,angela,Piero Angela,0.5555555555555556,3
Q16224052,angela,Angela White,0.5555555555555556,4
Q567,angela,Angela Merkel,0.5263157894736842,5
Q1237584,angela,Angela Finocchiaro,0.4166666666666667,6
Q3616769,angela,Angela Luce,0.5882352941176471,7
Q514695,angela,Alberto Angela,0.5,8
Q28911639,angela,Angela Marsons,0.5,9
Q17477978,Correa,Joaquín Correa,0.6,0
Q39230,Correa,Marcos Aoás Corrêa,0.4166666666666667,2
Q19581,Correa,Rafael Correa,0.631578947368421,3
Q10855654,Correa,Ángel Correa,0.6666666666666666,4
Q27924791,Correa,Juan Manuel Correa,0.5,5
Q2329913,Correa,Alessandro Correa,0.5217391304347826,7
Q1459121,Correa,Alejandro Correa,0.5454545454545454,8
Q891520,Inter-Milan,Milan Škriniar,0.4,4
Q1712147,"sora Maria""",Giuliano di Sora,0.2222222222222222,4
Q43255401,"sora Maria""","Ugo Boncompagni, IV duca di Sora",0.13953488372093023,6
Q1238073,"sora Maria""",Domenico di Sora,0.2222222222222222,8
Q20830808,Donnarumma,Gianluigi Donnarumma,0.6666666666666666,0
Q4018254,Donnarumma,Antonio Donnarumma,0.7142857142857143,1
Q4723763,Donnarumma,Alfredo Donnarumma,0.7142857142857143,2
Q3893996,Donnarumma,Paolo Donnarumma,0.7692307692307693,5
Q518410,Donnarumma,Elvira Donnarumma,0.7407407407407407,6
Q16540320,Claudio Borghi,Claudio Borghi (politico),0.717948717948718,0
Q516805,Claudio Borghi,Claudio Borghi (calciatore),0.6829268292682927,1
Q21321157,Claudio Borghi,Alessandro Borghi (attore),0.55,3
Q1055449,Claudio Borghi,Matteo Salvini,0.2857142857142857,4
Q19394935,Claudio Borghi,Alberto Bagnai,0.42857142857142855,5
Q784785,Claudio Borghi,Daniele Capezzone,0.1935483870967742,7
Q912259,fars,Ali ibn Buya,0.125,2
Q34296,Woodrow Wilson,Thomas Woodrow Wilson,0.8,0
Q171034,Woodrow Wilson,Robert Woodrow Wilson,0.8,1
Q3631166,Woodrow Wilson,Margaret Woodrow Wilson,0.7567567567567568,3
Q609860,Woodrow Wilson,Woody Strode,0.46153846153846156,4
Q4061,Woodrow Wilson,Woody Guthrie,0.4444444444444444,6
Q2468256,Daddy Sugar,Lisa Kleypas,0.2608695652173913,3
Q919386,Daddy Sugar,Trick Daddy,0.45454545454545453,5
Q356762,Bosé,Miguel Bosé,0.5333333333333333,0
Q5639379,Bosé,Bimba Bosé,0.5714285714285714,1
Q267724,Bosé,Lucia Bosè,0.42857142857142855,2
Q27733932,Bosé,Ariana DeBose,0.35294117647058826,3
Q3893559,Bosé,Paola Dominguín,0.10526315789473684,5
Q3094055,basilico Invece,Gabriele Basilico,0.5,3
Q219771,Giuly,Ludovic Giuly,0.5555555555555556,0
Q70587781,Giuly,Beatrice Arnera,0.1,3
Q3765585,Giuly,Giorgio Mastrota,0.19047619047619047,4
Q3851191,Giuly,Massimo Ciavarro,0.09523809523809523,5
Q3609957,Giuly,Alessandro D'Ambrosi,0.08,6
Q808664,Giuly,Francesco Pannofino,0.08333333333333333,8
Q1227029,Giuly,Luciana Littizzetto,0.08333333333333333,9
Q164111,Diba,Farah Pahlavi,0.11764705882352941,0
Q334871,Diba,Reza Ciro Pahlavi,0.19047619047619047,2
Q395648,Diba,Agostino Di Bartolomei,0.23076923076923078,4
Q1070829,Diba,Ali-Reza Pahlavi,0.2,5
Q922206,Diba,Farahnaz Pahlavi,0.1,7
Q3626966,harry styles,Harry Styles,0.8333333333333334,0
Q345,madonna di dio,Maria (madre di Gesù),0.4,0
Q1744,madonna di dio,Madonna (cantante),0.4375,2
Q3336323,Natacha Lesueur,Natacha Lesueur,1.0,0
Q121655,Natacha Lesueur,Carmen Miranda,0.20689655172413793,2
Q3389427,ilaria 2.0,Ilaria Capua,0.5454545454545454,0
Q3796305,ilaria 2.0,Ilaria Latini,0.5217391304347826,1
Q3796301,ilaria 2.0,Ilaria Cavo,0.5714285714285714,2
Q3796312,ilaria 2.0,Ilaria Stagni,0.5217391304347826,3
Q3796309,ilaria 2.0,Ilaria Porceddu,0.48,7
Q55942657,ilaria 2.0,Ilaria Cusinato,0.48,8
Q450675,PAPA FRANCESCO VI,Papa Francesco,0.1935483870967742,0
Q16975,PAPA FRANCESCO VI,Papa Paolo VI,0.3333333333333333,1
Q2494,PAPA FRANCESCO VI,Papa Benedetto XVI,0.2857142857142857,2
Q37278,PAPA FRANCESCO VI,Papa Giovanni Paolo I,0.21052631578947367,5
Q23873,PAPA FRANCESCO VI,Papa Giovanni XXIII,0.2222222222222222,6
Q676555,PAPA FRANCESCO VI,Francesco d'Assisi,0.05714285714285714,7
Q108316,PAPA FRANCESCO VI,Papa Alessandro VI,0.2857142857142857,9
Q47365,LESBICA MALATA,Maria Antonietta d'Asburgo-Lorena,0.0425531914893617,3
Q448586,frà Hai,Fra Dolcino,0.3333333333333333,1
Q920642,frà Hai,Fra Diavolo,0.3333333333333333,3
Q3080249,frà Hai,Fra Bevignate,0.3,5
Q9458,Maometto,Maometto,1.0,0
Q34503,Maometto,Maometto II,0.8421052631578947,1
Q63396754,michela,Michela Giraud,0.5714285714285714,2
Q3827096,michela,Michela Murgia,0.5714285714285714,3
Q3311250,michela,Michela Rocco di Torrepadula,0.34285714285714286,4
Q3856405,michela,Michela Andreozzi,0.5,5
Q1867280,michela,Michela Quattrociocche,0.41379310344827586,6
Q459670,michela,Michela Vittoria Brambilla,0.36363636363636365,7
Q3856407,michela,Michela Cescon,0.5714285714285714,8
Q3856421,michela,Michela Miti,0.631578947368421,9
Q185007,rita,Rita Levi-Montalcini,0.25,0
Q153024,rita,Rita da Cascia,0.3333333333333333,2
Q263442,rita,Rita Pavone,0.4,3
Q42745,rita,Rita Hayworth,0.35294117647058826,5
Q229760,rita,Rita Ora,0.5,6
Q629237,rita,Rita dalla Chiesa,0.2857142857142857,7
Q466724,rita,Rita Atria,0.42857142857142855,8
Q3937221,rita,Rita Forte,0.42857142857142855,9
Q230534,Rebecca,Rebecca Hall,0.7368421052631579,1
Q4947838,Rebecca,Rebecca Ferguson (attrice),0.42424242424242425,2
Q202792,Rebecca,Rebecca Romijn,0.6666666666666666,3
Q232851,Rebecca,Rebecca De Mornay,0.5833333333333334,6
Q508184,Rebecca,Rebecca Miller,0.6666666666666666,7
Q241681,Rebecca,Rebecca Gayheart,0.6086956521739131,8
Q354529,CortoMuso Allegri?,Massimiliano Allegri,0.5789473684210527,0
Q56876908,CortoMuso Allegri?,Kaio Jorge,0.21428571428571427,4
Q193754,Pio,Pio da Pietrelcina,0.2857142857142857,1
Q43739,Pio,Papa Pio X,0.46153846153846156,2
Q2604,Pio,Papa Pio XII,0.4,3
Q43720,Pio,Papa Pio IX,0.42857142857142855,4
Q124754,Pio,Papa Pio VII,0.4,5
Q42323,Pio,Papa Pio XI,0.42857142857142855,6
Q101437,Pio,Papa Pio II,0.42857142857142855,7
Q131945,Pio,Papa Pio V,0.46153846153846156,9
Q3666973,Checca Pavone...,Checco Durante,0.5333333333333333,0
Q445698,Checca Pavone...,Arisa,0.09523809523809523,4
Q2291,Checca Pavone...,Totò,0.1,7
Q319537,Checca Pavone...,Gianni Morandi,0.26666666666666666,8
Q47556,Bersani,Pier Luigi Bersani,0.56,0
Q1844447,Bersani,Samuele Bersani,0.6363636363636364,1
Q3830092,Bersani,Lello Bersani,0.7,3
Q83338,Robin,Robin Williams,0.5263157894736842,1
Q272972,Robin,Robin Wright,0.5882352941176471,4
Q188482,Robin,Robin Gibb,0.6666666666666666,5
Q15644548,Robin,Robin Gosens,0.5882352941176471,7
Q20145,Jeff Benjamin,IU (cantante),0.07692307692307693,2
Q21075020,Jeff Benjamin,Suga,0.11764705882352941,3
Q26262599,Jeff Benjamin,Jennie Kim,0.34782608695652173,5
Q22583558,Jeff Benjamin,J-Hope,0.21052631578947367,7
Q222031,Vucic,Aleksandar Vučić,0.2857142857142857,0
Q16634805,Vucic,Miloš Vučić,0.375,1
Q23009087,Vucic,Sanja Vučić,0.375,3
Q57843,Vucic,Ivica Dačić,0.25,5
Q107079165,Vucic,Marko Vučić,0.375,6
Q316901,Vucic,Edi Rama,0.15384615384615385,7
Q20739501,Vucic,Ivica Tončev,0.23529411764705882,8
Q641785,Vucic,Martin Vučić,0.35294117647058826,9
Q544856,Sainz,Carlos Sainz Jr.,0.47619047619047616,0
Q211204,Sainz,Carlos Sainz,0.5882352941176471,1
Q3719439,FRATELLI D'#ITALIA',Edmondo Cirielli,0.11428571428571428,4
Q345,MADONNA SANTA,Maria (madre di Gesù),0.11764705882352941,1
Q674957,Letta,Enrico Letta,0.5882352941176471,0
Q1225624,Letta,Gianni Letta,0.5882352941176471,1
Q16559055,Letta,Giampaolo Letta,0.5,4
Q28922825,Letta,Giorgio Letta,0.5555555555555556,5
Q388442,Letta,Dario Franceschini,0.08695652173913043,7
Q383215,Letta,Letta Mbulu,0.625,8
Q29577,vedila,Leonardo Vinci,0.3,2
Q1227029,minchia,Luciana Littizzetto,0.23076923076923078,4
Q976022,minchia,Jamie Dornan,0.42105263157894735,8
Q23887939,Milenkovic,Nikola Milenković,0.6666666666666666,0
Q41799261,Milenkovic,Bojana Milenković,0.6666666666666666,1
Q70248634,Milenkovic,Alessandro Prontera,0.27586206896551724,3
Q50622134,Milenkovic,Arthur Cabral,0.08695652173913043,4
Q551200,Milenkovic,Anja Milenkovič,0.72,5
Q58174760,Milenkovic,Riccardo Sottil,0.16,6
Q4945672,Milenkovic,Borko Milenković,0.6923076923076923,7
Q7121685,Milenkovic,Pablo Marí,0.1,9
Q313453,Am4zon,Stromae,0.15384615384615385,1
Q318158,Am4zon,Goran Višnjić,0.21052631578947367,3
Q137156,Am4zon,Dick Lövgren,0.1111111111111111,8
Q28058687,Romero,Cristian Romero,0.5714285714285714,1
Q51511,Romero,George A. Romero,0.5454545454545454,2
Q96335553,Romero,Luka Romero,0.7058823529411765,3
Q3622505,Romero,Ariadna Romero,0.6,4
Q941268,Romero,Yoel Romero,0.7058823529411765,5
Q215463,Romero,Sergio Romero,0.631578947368421,6
Q443585,Romero,Cesar Romero,0.6666666666666666,7
Q293455,Romero,Óscar Romero,0.6666666666666666,8
Q3629288,Romero,Attilio Romero,0.6,9
Q1053244,menomale,Enrico Montesano,0.25,0
Q449,menomale,Georges Brassens,0.16666666666666666,8
Q2263,Tom Hanks,Tom Hanks,1.0,0
Q318134,Tom Hanks,Colin Hanks,0.7,4
Q174614,Guardiola,Carlo Ancelotti,0.25,2
Q20949568,Guardiola,Sergi Guardiola,0.75,5
Q972167,Guardiola,José Guardiola,0.782608695652174,6
Q1042327,Guardiola,Carlo Mazzone,0.36363636363636365,8
Q325449,Primo,Primo Carnera,0.5555555555555556,2
Q451791,Giorgia Meloni?,Giorgia Meloni,0.9655172413793104,0
Q3119423,Giorgia Meloni?,Guido Crosetto,0.41379310344827586,3
Q56433809,Giorgia Meloni?,Francesco Lollobrigida,0.21621621621621623,5
Q1055449,Giorgia Meloni?,Matteo Salvini,0.20689655172413793,7
Q615016,Travaglio,Marco Travaglio,0.75,0
Q3751633,Travaglio,Franco Travaglio,0.72,3
Q3900852,Travaglio,Peter Gomez,0.2,4
Q3619981,Travaglio,Antonio Padellaro,0.15384615384615385,6
Q3972751,Travaglio,Stefano Travaglia,0.6153846153846154,7
Q30308982,ceasefire,Jeremy Meeks,0.2857142857142857,0
Q297794,Yasmina Reza,Yasmina Reza,1.0,0
Q334871,Yasmina Reza,Reza Ciro Pahlavi,0.27586206896551724,1
Q3617706,Yasmina Reza,Anna Foglietta,0.38461538461538464,4
Q28493,Yasmina Reza,Ralph Fiennes,0.16,5
Q463860,Yasmina Reza,Ricardo Darín,0.16,8
Q515274,Yasmina Reza,Christopher Hampton,0.1935483870967742,9
Q229190,Jacopo' Prof,Caterina da Siena,0.13793103448275862,1
Q3837160,Jacopo' Prof,Loris J. Bononi,0.2222222222222222,6
Q241962,Oddio,Tom Conti,0.14285714285714285,2
Q211415,Oddio,Edward James Olmos,0.17391304347826086,4
Q84958272,Oddio,Fasma,0.0,5
Q315258,Oddio,Giancarlo Giannini,0.17391304347826086,6
Q1233,Oddio,Sandro Pertini,0.21052631578947367,8
Q2500306,Oddio,Urbano Barberini,0.09523809523809523,9
Q166317,Dybala #,Paulo Dybala,0.6,0
Q15039855,Dybala #,Marko Pjaca,0.21052631578947367,4
Q129027,Dybala #,Paul Pogba,0.2222222222222222,5
Q16302030,Dybala #,Oriana Sabatini,0.17391304347826086,6
Q4754963,Dybala #,Andrea Belotti,0.18181818181818182,8
Q767972,joe quinn,Ed Quinn,0.5882352941176471,2
Q456966,joe quinn,Francesco Quinn,0.5,5
Q271637,joe quinn,Terry O'Quinn,0.5454545454545454,7
Q3934552,Sesshomaru,Riccardo Niseem Onorato,0.12121212121212122,3
Q1317207,Sesshomaru,Ken Narita,0.3,6
Q3851045,Sesshomaru,Massimiliano Manfredi,0.3225806451612903,7
Q3940685,Sesshomaru,Romano Malaspina,0.23076923076923078,8
Q258305,Luxuria,Vladimir Luxuria,0.6086956521739131,0
Q3741868,Luxuria,Federico Quaranta,0.25,2
Q285543,Luxuria,Alessandra Mussolini,0.14814814814814814,4
Q3876354,Luxuria,Nicola Savino,0.2,7
Q465805,Luxuria,Belén Rodríguez,0.09090909090909091,9
Q1053658,ave' er culo,Maria Rosaria Omaggio,0.30303030303030304,3
Q192112,Higgs,Peter Higgs,0.625,1
Q3856179,Higgs,Michael Higgs,0.5555555555555556,2
Q17714,Higgs,Stephen Hawking,0.3,7
Q1691466,Higgs,Joe Higgs,0.7142857142857143,8
Q30055335,Leao,Rafael Leão,0.4,0
Q274872,Leao,Émerson Leão,0.375,2
Q940848,Leao,Nara Leão,0.46153846153846156,4
Q68607008,Leao,Charles De Ketelaere,0.16666666666666666,5
Q4254043,Leao,Divock Origi,0.125,7
Q76,ho salutato loris,Barack Obama,0.20689655172413793,4
Q539486,ho salutato loris,Pietro Nenni,0.20689655172413793,5
Q3826856,Avremmo,Lanfranco Pace,0.19047619047619047,2
Q295073,❗ A,Tite Kubo,0.16666666666666666,0
Q4808341,Assafà,Assaf Al-Qarni,0.5,2
Q64030802,Assafà,Assaf Tzur,0.625,5
Q297721,Assafà,Aldair,0.3333333333333333,6
Q212026,Assafà,Mira Sorvino,0.1111111111111111,7
Q342489,Assafà,Careca,0.16666666666666666,9
Q517,Napoleone,Napoleone Bonaparte,0.6428571428571429,0
Q7721,Napoleone,Napoleone III di Francia,0.5454545454545454,1
Q7723,Napoleone,Napoleone II di Francia,0.5625,2
Q73465,Napoleone,Napoleone Luigi Bonaparte,0.5294117647058824,8
Q1918987,Napoleone,Napoleone Vittorio Bonaparte,0.4864864864864865,9
Q188969,B. E,B.B. King,0.46153846153846156,3
Q45667,B. E,B.o.B,0.4444444444444444,9
Q3731560,erica,Erica Necci,0.5,1
Q229747,erica,Erica Durance,0.4444444444444444,2
Q3731559,erica,Erica Mou,0.5714285714285714,5
Q444117,erica,Erica Cerra,0.5,6
Q5387851,erica,Erica Ash,0.5714285714285714,7
Q447276,erica,Erica Gimpel,0.47058823529411764,8
Q236950,erica,Erica Jong,0.5333333333333333,9
Q17171,OGNI VOLTA,Vasco Rossi,0.09523809523809523,5
Q167546,Lucio Dalla,Lucio Dalla,1.0,0
Q469154,Lucio Dalla,Lucio Battisti,0.56,3
Q3659377,Franci,Carlo Franci,0.6666666666666666,2
Q77424083,Franci,Rinaldo Franci,0.6,4
Q16576542,Franci,Mario Tuti,0.25,5
Q3828654,Franci,Adolfo Franci,0.631578947368421,6
Q3638355,Franci,Benvenuto Franci,0.5454545454545454,7
Q29179,Franci,Francisco Franco,0.5454545454545454,8
Q1744,MADONNA,Madonna (cantante),0.08,1
Q345,MADONNA,Maria (madre di Gesù),0.07142857142857142,6
Q16582388,Fratoianni,Nicola Fratoianni,0.7407407407407407,0
Q3624592,Fratoianni,Arturo Scotto,0.2608695652173913,5
Q3616895,Fratoianni,Angelo Bonelli,0.16666666666666666,9
Q200678,ANCHE DELL’INSERIMENTO DI,Rania di Giordania,0.09302325581395349,6
Q3874799,zelensky,Volodymyr Zelens'kyj,0.5,0
Q15976266,zelensky,Dario Nardella,0.18181818181818182,4
Q3838043,zelensky,Luca Bizzarri,0.09523809523809523,5
Q630170,Paredes,Leandro Paredes,0.6363636363636364,0
Q47398446,Paredes,Ferran Paredes Rubio,0.5185185185185185,1
Q235398,Paredes,Marisa Paredes,0.6666666666666666,3
Q98564314,Paredes,Franco Paredes,0.6666666666666666,4
Q68710011,Paredes,Kevin Paredes,0.7,6
Q28065903,Paredes,Cristhian Paredes,0.5833333333333334,7
Q952965,Paredes,Carlos Paredes,0.6666666666666666,8
Q533712,Paredes,Carlos Humberto Paredes,0.4666666666666667,9
Q499587,Caressa,Fabio Caressa,0.7,0
Q16657878,Caressa,Rinaldo Caressa,0.6363636363636364,2
Q3743775,Caressa,Ferruccio Caressa,0.5833333333333334,3
Q3826324,Caressa,Lamberto Giorgi,0.18181818181818182,4
Q464037,Caressa,Caresse Crosby,0.5714285714285714,5
Q3903123,Caressa,Pierluigi Pardo,0.18181818181818182,6
Q684037,Caressa,Caressa Cameron,0.6363636363636364,7
Q3972464,Caressa,Stefano De Grandis,0.24,8
Q108948556,Caressa,Marco Bucciantini,0.25,9
Q7747,Putin,Vladimir Putin,0.5263157894736842,0
Q233282,Putin,Ljudmila Putina,0.5,3
Q23530,Putin,Dmitrij Medvedev,0.19047619047619047,5
Q20850503,Putin,Evgenij Prigožin,0.2857142857142857,7
Q10501,Mansell,Nigel Mansell,0.7,0
Q297232,Mansell,Clint Mansell,0.7,2
Q171346,Mansell,Nelson Piquet,0.2,5
Q172759,Mansell,Riccardo Patrese,0.2608695652173913,6
Q2202803,Mansell,Jill Mansell,0.7368421052631579,9
Q2034934,NASCO COMUNISTA.,Vincenzo Vinciguerra,0.05555555555555555,3
Q1052910,NASCO COMUNISTA.,Corrado Guzzanti,0.125,4
Q249841,NASCO COMUNISTA.,Ivan Della Mea,0.13333333333333333,5
Q780885,NASCO COMUNISTA.,Enzo Bettiza,0.07142857142857142,7
Q20110,Paulo Roberto Checca,Francesco Totti,0.2857142857142857,0
Q327914,Paulo Roberto Checca,Indro Montanelli,0.2222222222222222,1
Q1409,Paulo Roberto Checca,Caligola,0.2857142857142857,2
Q752610,Paulo Roberto Checca,Franca Valeri,0.24242424242424243,4
Q334188,Paulo Roberto Checca,Pietro Bembo,0.25,5
Q2291,Checca Paone?,Totò,0.11764705882352941,0
Q3766226,Checca Paone?,Giovanna Donini,0.2857142857142857,1
Q23517,Ricky Gervais,Ricky Gervais,1.0,0
Q23814,Ricky Gervais,Stephen Merchant,0.27586206896551724,6
Q26876,taylor,Taylor Swift,0.5555555555555556,1
Q34851,taylor,Elizabeth Taylor,0.5454545454545454,2
Q17660516,taylor,Taylor Fritz,0.5555555555555556,3
Q312395,taylor,Taylor Hawkins,0.5,6
Q15880,taylor,Roger Taylor (batterista 1949),0.2777777777777778,7
Q45923,taylor,Aaron Taylor-Johnson,0.38461538461538464,8
Q310300,taylor,James Taylor,0.5555555555555556,9
Q947215,CARLO MARIA,Carlo Maria Viganò,0.20689655172413793,0
Q318497,CARLO MARIA,Carlo Maria Martini,0.2,1
Q151869,CARLO MARIA,Carlo Maria Buonaparte,0.18181818181818182,2
Q18812102,CARLO MARIA,Carlo Maria Maggi (terrorista),0.14634146341463414,3
Q430829,CARLO MARIA,Carlo Maria Giulini,0.2,4
Q1850305,CARLO MARIA,Carlo di Borbone-Due Sicilie,0.10256410256410256,5
Q36234,CARLO MARIA,Carlo III di Spagna,0.2,6
Q150665,CARLO MARIA,Carlo VI d'Asburgo,0.13793103448275862,7
